Date,Open,High,Low,Close
2024-05-27 05:50,2344.948,2345.618,2344.365,2344.734
2024-05-27 05:55,2344.734,2344.918,2344.234,2344.788
2024-05-27 06:00,2344.765,2345.248,2343.565,2344.635
2024-05-27 06:05,2344.645,2345.185,2344.215,2344.305
2024-05-27 06:10,2344.308,2344.715,2343.658,2344.145
2024-05-27 06:15,2344.145,2344.188,2343.335,2343.688
2024-05-27 06:20,2343.698,2345.425,2343.075,2344.758
2024-05-27 06:25,2344.805,2345.235,2344.485,2344.485
2024-05-27 06:30,2344.485,2345.378,2344.435,2345.218
2024-05-27 06:35,2345.218,2345.685,2344.965,2345.345
2024-05-27 06:40,2345.345,2345.908,2344.348,2344.518
2024-05-27 06:45,2344.484,2345.715,2343.088,2344.185
2024-05-27 06:50,2344.185,2344.245,2343.615,2344.085
2024-05-27 06:55,2344.085,2345.185,2343.635,2344.975
2024-05-27 07:00,2344.975,2345.025,2343.965,2344.005
2024-05-27 07:05,2343.995,2345.618,2343.575,2345.325
2024-05-27 07:10,2345.325,2345.325,2344.305,2344.745
2024-05-27 07:15,2344.758,2348.284,2344.515,2348.284
2024-05-27 07:20,2348.155,2349.734,2347.458,2347.838
2024-05-27 07:25,2347.868,2349.068,2347.655,2348.878
2024-05-27 07:30,2348.878,2349.484,2347.898,2347.994
2024-05-27 07:35,2347.978,2348.418,2347.495,2347.945
2024-05-27 07:40,2347.905,2348.588,2347.525,2347.795
2024-05-27 07:45,2347.778,2348.698,2347.085,2347.088
2024-05-27 07:50,2347.085,2347.385,2346.038,2346.718
2024-05-27 07:55,2346.678,2347.445,2346.148,2347.058
2024-05-27 08:00,2347.058,2347.708,2345.035,2345.165
2024-05-27 08:05,2345.155,2347.915,2344.525,2346.695
2024-05-27 08:10,2346.655,2347.155,2345.815,2346.198
2024-05-27 08:15,2346.188,2350.458,2345.755,2350.085
2024-05-27 08:20,2350.175,2351.525,2349.495,2350.485
2024-05-27 08:25,2350.445,2350.445,2348.738,2350.308
2024-05-27 08:30,2350.308,2350.935,2348.688,2350.505
2024-05-27 08:35,2350.535,2352.595,2349.918,2351.575
2024-05-27 08:40,2352.135,2353.035,2351.595,2352.045
2024-05-27 08:45,2351.995,2356.388,2351.835,2355.065
2024-05-27 08:50,2355.055,2356.678,2354.598,2356.615
2024-05-27 08:55,2356.528,2356.845,2354.178,2354.788
2024-05-27 09:00,2354.788,2356.635,2354.788,2355.635
2024-05-27 09:05,2355.635,2356.715,2354.515,2356.025
2024-05-27 09:10,2356.055,2356.918,2355.525,2356.395
2024-05-27 09:15,2356.495,2356.998,2355.578,2355.958
2024-05-27 09:20,2355.945,2357.045,2355.585,2356.248
2024-05-27 09:25,2356.205,2358.388,2355.995,2357.365
2024-05-27 09:30,2357.365,2357.845,2356.035,2357.294
2024-05-27 09:35,2357.278,2357.448,2355.338,2355.438
2024-05-27 09:40,2355.438,2356.374,2355.235,2355.288
2024-05-27 09:45,2355.268,2356.258,2354.498,2355.548
2024-05-27 09:50,2355.544,2355.898,2354.738,2354.818
2024-05-27 09:55,2354.725,2355.288,2353.938,2354.208
2024-05-27 10:00,2354.134,2354.808,2353.548,2354.178
2024-05-27 10:05,2354.055,2354.794,2353.668,2354.074
2024-05-27 10:10,2354.074,2354.668,2353.795,2354.248
2024-05-27 10:15,2354.248,2354.958,2354.028,2354.538
2024-05-27 10:20,2354.538,2356.705,2354.515,2355.845
2024-05-27 10:25,2355.905,2356.635,2355.148,2355.448
2024-05-27 10:30,2355.405,2356.215,2354.618,2356.105
2024-05-27 10:35,2356.105,2356.398,2355.375,2355.378
2024-05-27 10:40,2355.378,2356.478,2353.708,2353.708
2024-05-27 10:45,2353.708,2354.175,2352.555,2353.538
2024-05-27 10:50,2353.535,2353.968,2352.218,2352.718
2024-05-27 10:55,2352.705,2352.888,2352.028,2352.328
2024-05-27 11:00,2352.285,2353.408,2352.028,2353.028
2024-05-27 11:05,2353.028,2354.768,2353.018,2353.378
2024-05-27 11:10,2353.408,2353.848,2352.688,2353.535
2024-05-27 11:15,2353.518,2353.748,2352.838,2353.408
2024-05-27 11:20,2353.408,2353.818,2352.998,2353.135
2024-05-27 11:25,2353.135,2354.225,2353.065,2353.955
2024-05-27 11:30,2353.835,2354.045,2353.185,2353.555
2024-05-27 11:35,2353.578,2354.495,2353.578,2354.345
2024-05-27 11:40,2354.345,2354.645,2353.888,2354.515
2024-05-27 11:45,2354.505,2355.445,2354.375,2355.135
2024-05-27 11:50,2355.084,2355.415,2354.665,2355.108
2024-05-27 11:55,2355.145,2355.215,2354.278,2354.778
2024-05-27 12:00,2354.735,2354.915,2353.548,2353.875
2024-05-27 12:05,2353.905,2354.065,2353.208,2353.615
2024-05-27 12:10,2353.615,2353.905,2353.435,2353.715
2024-05-27 12:15,2353.695,2353.915,2353.135,2353.235
2024-05-27 12:20,2353.255,2353.295,2352.155,2353.155
2024-05-27 12:25,2353.175,2354.615,2353.145,2354.605
2024-05-27 12:30,2354.595,2354.605,2353.835,2354.255
2024-05-27 12:35,2354.275,2354.468,2353.778,2354.065
2024-05-27 12:40,2354.025,2354.475,2354.015,2354.455
2024-05-27 12:45,2354.465,2354.785,2354.215,2354.458
2024-05-27 12:50,2354.555,2354.825,2354.525,2354.628
2024-05-27 12:55,2354.635,2354.925,2354.628,2354.875
2024-05-27 13:00,2354.885,2354.965,2354.148,2354.148
2024-05-27 13:05,2354.148,2354.175,2353.608,2353.618
2024-05-27 13:10,2353.618,2353.618,2352.368,2352.828
2024-05-27 13:15,2352.845,2352.995,2351.728,2351.818
2024-05-27 13:20,2351.818,2352.175,2351.578,2352.055
2024-05-27 13:25,2352.155,2352.875,2350.498,2350.754
2024-05-27 17:00,2351.098,2352.855,2351.045,2352.335
2024-05-27 17:05,2352.355,2352.445,2351.975,2352.125
2024-05-27 17:10,2352.155,2352.445,2351.425,2352.415
2024-05-27 17:15,2352.345,2352.845,2352.345,2352.845
2024-05-27 17:20,2352.905,2353.185,2352.535,2352.665
2024-05-27 17:25,2352.665,2352.925,2352.565,2352.925
2024-05-27 17:30,2352.955,2353.765,2352.615,2353.435
2024-05-27 17:35,2353.375,2353.575,2353.115,2353.158
2024-05-27 17:40,2353.165,2353.395,2352.205,2352.375
2024-05-27 17:45,2352.385,2352.385,2351.885,2352.145
2024-05-27 17:50,2352.135,2352.425,2351.925,2352.425
2024-05-27 17:55,2352.425,2352.425,2351.845,2351.965
2024-05-27 18:00,2351.985,2352.045,2351.325,2351.325
2024-05-27 18:05,2351.225,2351.605,2351.015,2351.125
2024-05-27 18:10,2351.125,2351.625,2351.108,2351.625
2024-05-27 18:15,2351.608,2352.235,2351.425,2351.935
2024-05-27 18:20,2351.935,2352.085,2351.665,2352.015
2024-05-27 18:25,2352.035,2352.695,2352.035,2352.194
2024-05-27 18:30,2352.194,2352.425,2351.225,2351.775
2024-05-27 18:35,2351.775,2352.354,2351.775,2352.145
2024-05-27 18:40,2352.224,2352.508,2351.268,2352.098
2024-05-27 18:45,2352.058,2352.248,2351.538,2351.558
2024-05-27 18:50,2351.608,2351.918,2350.945,2351.125
2024-05-27 18:55,2351.145,2352.685,2351.115,2352.365
2024-05-27 19:00,2352.365,2352.395,2351.545,2352.125
2024-05-27 19:05,2352.125,2352.734,2351.518,2352.185
2024-05-27 19:10,2352.175,2353.115,2352.175,2352.665
2024-05-27 19:15,2352.665,2352.865,2352.315,2352.615
2024-05-27 19:20,2352.615,2353.525,2351.418,2351.665
2024-05-27 19:25,2351.705,2351.795,2351.195,2351.465
2024-05-27 19:30,2351.465,2352.055,2351.255,2351.445
2024-05-27 19:35,2351.435,2351.605,2351.095,2351.565
2024-05-27 19:40,2351.565,2352.725,2351.565,2352.285
2024-05-27 19:45,2352.365,2352.375,2351.615,2351.675
2024-05-27 19:50,2351.655,2352.175,2351.158,2352.065
2024-05-27 19:55,2352.025,2352.105,2351.285,2351.635
2024-05-27 20:00,2351.635,2353.235,2351.198,2351.825
2024-05-27 20:05,2351.755,2351.995,2350.935,2351.535
2024-05-27 20:10,2351.525,2351.525,2349.808,2349.965
2024-05-27 20:15,2349.965,2352.495,2349.015,2351.705
2024-05-27 20:20,2351.705,2351.765,2350.405,2351.015
2024-05-27 20:25,2351.015,2352.555,2350.775,2351.218
2024-05-27 20:30,2351.208,2353.545,2351.005,2353.545
2024-05-27 20:35,2353.615,2355.295,2352.695,2354.555
2024-05-27 20:40,2354.525,2354.675,2353.695,2354.395
2024-05-27 20:45,2354.395,2356.205,2354.355,2355.555
2024-05-27 20:50,2355.535,2356.228,2354.955,2355.295
2024-05-27 20:55,2355.298,2355.418,2353.958,2354.598
2024-05-27 21:00,2354.585,2355.745,2353.808,2354.068
2024-05-27 21:05,2354.098,2354.928,2353.735,2354.705
2024-05-27 21:10,2354.725,2354.748,2352.908,2353.525
2024-05-27 21:15,2353.685,2353.945,2353.055,2353.795
2024-05-27 21:20,2353.795,2354.035,2352.915,2353.435
2024-05-27 21:25,2353.415,2354.065,2352.875,2353.085
2024-05-27 21:30,2353.085,2353.365,2351.868,2351.928
2024-05-27 21:35,2351.905,2352.548,2351.435,2352.348
2024-05-27 21:40,2352.355,2352.745,2351.755,2352.338
2024-05-27 21:45,2352.308,2354.075,2351.735,2354.075
2024-05-27 21:50,2354.075,2354.978,2353.625,2354.755
2024-05-27 21:55,2354.735,2355.145,2354.048,2354.048
2024-05-27 22:00,2354.025,2354.395,2352.458,2353.165
2024-05-27 22:05,2353.128,2353.985,2353.085,2353.465
2024-05-27 22:10,2353.514,2353.514,2352.308,2353.045
2024-05-27 22:15,2353.055,2353.505,2352.735,2353.015
2024-05-27 22:20,2352.965,2353.055,2350.658,2352.145
2024-05-27 22:25,2352.105,2352.165,2351.225,2351.355
2024-05-27 22:30,2351.375,2351.725,2350.545,2350.575
2024-05-27 22:35,2350.595,2351.545,2350.565,2351.305
2024-05-27 22:40,2351.305,2351.305,2350.525,2350.595
2024-05-27 22:45,2350.575,2351.575,2350.555,2351.215
2024-05-27 22:50,2351.195,2351.205,2350.035,2350.365
2024-05-27 22:55,2350.415,2351.075,2350.415,2350.788
2024-05-27 23:00,2350.745,2351.645,2350.448,2350.545
2024-05-27 23:05,2350.455,2351.235,2350.305,2350.875
2024-05-27 23:10,2350.845,2350.925,2350.435,2350.855
2024-05-27 23:15,2350.775,2350.785,2350.415,2350.505
2024-05-27 23:20,2350.495,2351.145,2350.455,2350.715
2024-05-27 23:25,2350.715,2351.635,2350.495,2351.485
2024-05-27 23:30,2351.488,2351.768,2350.545,2350.645
2024-05-27 23:35,2350.665,2351.895,2350.505,2351.735
2024-05-27 23:40,2351.665,2351.985,2351.145,2351.255
2024-05-27 23:45,2351.335,2351.825,2351.005,2351.085
2024-05-27 23:50,2351.178,2351.495,2351.035,2351.275
2024-05-27 23:55,2351.258,2351.265,2350.805,2350.868
2024-05-28 00:00,2350.868,2352.558,2350.565,2352.445
2024-05-28 00:05,2352.445,2353.625,2352.185,2352.445
2024-05-28 00:10,2352.395,2352.825,2351.898,2352.555
2024-05-28 00:15,2352.495,2352.655,2351.735,2351.875
2024-05-28 00:20,2351.945,2352.245,2351.585,2351.735
2024-05-28 00:25,2351.615,2352.268,2351.505,2351.825
2024-05-28 00:30,2351.825,2353.205,2351.638,2352.385
2024-05-28 00:35,2352.365,2352.385,2350.988,2352.155
2024-05-28 00:40,2352.095,2353.035,2351.575,2351.818
2024-05-28 00:45,2351.725,2352.055,2350.808,2351.488
2024-05-28 00:50,2351.488,2351.528,2350.638,2350.688
2024-05-28 00:55,2350.658,2350.658,2349.428,2350.315
2024-05-28 01:00,2350.325,2350.325,2348.245,2349.415
2024-05-28 01:05,2349.415,2349.865,2347.665,2347.765
2024-05-28 01:10,2347.835,2348.445,2346.365,2346.705
2024-05-28 01:15,2346.615,2347.425,2345.385,2346.895
2024-05-28 01:20,2346.925,2347.045,2341.918,2343.465
2024-05-28 01:25,2343.385,2344.648,2342.435,2342.535
2024-05-28 01:30,2342.515,2344.535,2341.725,2343.635
2024-05-28 01:35,2343.615,2344.915,2343.135,2343.445
2024-05-28 01:40,2343.455,2343.805,2341.765,2343.385
2024-05-28 01:45,2343.375,2343.435,2341.825,2342.715
2024-05-28 01:50,2342.735,2343.085,2341.725,2342.185
2024-05-28 01:55,2342.135,2342.545,2341.235,2341.715
2024-05-28 02:00,2341.675,2344.485,2341.605,2344.035
2024-05-28 02:05,2344.085,2344.195,2343.185,2343.945
2024-05-28 02:10,2343.945,2344.055,2342.545,2342.545
2024-05-28 02:15,2342.545,2344.525,2342.525,2344.155
2024-05-28 02:20,2344.265,2344.735,2343.725,2344.635
2024-05-28 02:25,2344.635,2344.855,2343.145,2343.465
2024-05-28 02:30,2343.465,2344.555,2342.745,2343.705
2024-05-28 02:35,2343.745,2344.675,2343.045,2343.075
2024-05-28 02:40,2342.975,2344.125,2342.585,2344.075
2024-05-28 02:45,2344.065,2344.105,2343.095,2343.145
2024-05-28 02:50,2343.115,2344.405,2342.755,2343.355
2024-05-28 02:55,2343.385,2344.315,2343.385,2343.975
2024-05-28 03:00,2343.935,2344.935,2343.715,2344.495
2024-05-28 03:05,2344.495,2344.695,2342.855,2343.125
2024-05-28 03:10,2343.145,2343.205,2340.635,2340.645
2024-05-28 03:15,2340.695,2341.965,2340.155,2340.495
2024-05-28 03:20,2340.515,2341.415,2340.285,2341.205
2024-05-28 03:25,2341.255,2341.985,2340.385,2341.445
2024-05-28 03:30,2341.395,2341.875,2340.855,2341.635
2024-05-28 03:35,2341.615,2342.695,2341.375,2342.265
2024-05-28 03:40,2342.225,2343.055,2341.805,2342.054
2024-05-28 03:45,2342.015,2342.925,2341.468,2342.915
2024-05-28 03:50,2342.925,2343.595,2342.768,2343.315
2024-05-28 03:55,2343.335,2344.955,2343.335,2344.795
2024-05-28 04:00,2344.815,2345.075,2343.058,2344.255
2024-05-28 04:05,2344.245,2344.365,2343.295,2343.595
2024-05-28 04:10,2343.565,2344.255,2343.048,2343.508
2024-05-28 04:15,2343.508,2343.768,2342.155,2343.115
2024-05-28 04:20,2343.128,2343.498,2342.805,2343.245
2024-05-28 04:25,2343.225,2344.695,2343.225,2344.405
2024-05-28 04:30,2344.455,2344.715,2343.795,2344.015
2024-05-28 04:35,2344.055,2344.345,2343.735,2344.115
2024-05-28 04:40,2344.125,2344.755,2343.805,2344.235
2024-05-28 04:45,2344.295,2344.825,2344.165,2344.425
2024-05-28 04:50,2344.475,2344.785,2343.755,2344.035
2024-05-28 04:55,2343.965,2344.245,2343.525,2343.728
2024-05-28 05:00,2343.705,2344.055,2343.365,2343.365
2024-05-28 05:05,2343.365,2344.605,2343.095,2344.215
2024-05-28 05:10,2344.215,2345.155,2344.045,2344.945
2024-05-28 05:15,2344.915,2345.395,2343.915,2344.345
2024-05-28 05:20,2344.345,2345.035,2343.705,2344.895
2024-05-28 05:25,2344.895,2345.285,2344.495,2344.595
2024-05-28 05:30,2344.595,2345.225,2344.255,2345.125
2024-05-28 05:35,2345.135,2345.695,2345.025,2345.665
2024-05-28 05:40,2345.685,2345.695,2344.435,2344.445
2024-05-28 05:45,2344.485,2344.965,2344.285,2344.865
2024-05-28 05:50,2344.905,2346.135,2344.828,2345.695
2024-05-28 05:55,2345.715,2345.845,2345.065,2345.605
2024-05-28 06:00,2345.605,2345.605,2343.455,2344.755
2024-05-28 06:05,2344.728,2345.035,2344.195,2344.325
2024-05-28 06:10,2344.325,2344.745,2343.745,2344.565
2024-05-28 06:15,2344.565,2345.025,2343.865,2344.625
2024-05-28 06:20,2344.565,2344.808,2343.715,2344.775
2024-05-28 06:25,2344.775,2345.155,2344.485,2344.845
2024-05-28 06:30,2344.875,2346.005,2344.595,2345.185
2024-05-28 06:35,2345.165,2346.015,2345.165,2345.985
2024-05-28 06:40,2345.985,2345.995,2345.265,2345.845
2024-05-28 06:45,2345.945,2347.428,2345.705,2347.048
2024-05-28 06:50,2347.085,2348.185,2346.825,2348.115
2024-05-28 06:55,2348.125,2348.348,2347.278,2347.348
2024-05-28 07:00,2347.294,2347.335,2345.815,2347.155
2024-05-28 07:05,2347.185,2349.408,2346.728,2347.975
2024-05-28 07:10,2347.985,2350.925,2347.985,2350.385
2024-05-28 07:15,2350.405,2352.235,2349.875,2351.955
2024-05-28 07:20,2351.955,2355.288,2351.695,2354.805
2024-05-28 07:25,2354.895,2356.245,2352.925,2354.315
2024-05-28 07:30,2354.285,2355.325,2353.148,2354.665
2024-05-28 07:35,2354.665,2356.955,2353.795,2356.595
2024-05-28 07:40,2356.625,2357.025,2354.575,2355.015
2024-05-28 07:45,2355.065,2355.475,2353.435,2354.065
2024-05-28 07:50,2354.085,2354.258,2353.055,2353.665
2024-05-28 07:55,2353.615,2353.975,2352.395,2353.035
2024-05-28 08:00,2353.035,2355.385,2352.095,2354.465
2024-05-28 08:05,2354.355,2355.275,2352.158,2353.675
2024-05-28 08:10,2353.675,2356.835,2353.215,2356.645
2024-05-28 08:15,2356.625,2361.745,2356.525,2361.085
2024-05-28 08:20,2361.235,2363.975,2361.148,2362.925
2024-05-28 08:25,2362.898,2363.275,2360.525,2360.685
2024-05-28 08:30,2360.725,2362.595,2359.445,2360.365
2024-05-28 08:35,2360.325,2362.345,2357.025,2358.075
2024-05-28 08:40,2358.095,2361.295,2357.778,2357.778
2024-05-28 08:45,2357.778,2357.778,2353.905,2355.145
2024-05-28 08:50,2355.145,2357.775,2354.855,2357.635
2024-05-28 08:55,2357.665,2357.745,2352.985,2354.935
2024-05-28 09:00,2354.735,2354.735,2348.225,2349.875
2024-05-28 09:05,2349.905,2351.528,2347.975,2351.115
2024-05-28 09:10,2351.135,2351.805,2348.945,2350.485
2024-05-28 09:15,2350.515,2351.515,2347.805,2350.165
2024-05-28 09:20,2350.108,2353.285,2349.665,2352.425
2024-05-28 09:25,2352.435,2354.045,2352.025,2353.058
2024-05-28 09:30,2353.004,2354.325,2351.744,2353.925
2024-05-28 09:35,2353.855,2355.125,2352.648,2352.688
2024-05-28 09:40,2352.678,2355.094,2352.635,2353.775
2024-05-28 09:45,2353.775,2355.155,2352.728,2354.528
2024-05-28 09:50,2354.468,2356.705,2354.045,2355.305
2024-05-28 09:55,2355.305,2356.845,2355.035,2355.168
2024-05-28 10:00,2355.158,2355.515,2353.925,2353.935
2024-05-28 10:05,2353.918,2355.455,2352.805,2354.685
2024-05-28 10:10,2354.685,2356.105,2353.228,2355.755
2024-05-28 10:15,2355.825,2358.665,2355.455,2358.235
2024-05-28 10:20,2358.245,2359.585,2356.775,2359.005
2024-05-28 10:25,2358.974,2359.615,2358.575,2358.805
2024-05-28 10:30,2358.815,2358.855,2356.785,2357.475
2024-05-28 10:35,2357.345,2360.375,2356.945,2359.458
2024-05-28 10:40,2359.455,2361.455,2359.045,2360.135
2024-05-28 10:45,2360.148,2361.625,2359.735,2361.328
2024-05-28 10:50,2361.275,2361.965,2360.375,2360.615
2024-05-28 10:55,2360.625,2360.845,2359.685,2360.188
2024-05-28 11:00,2360.155,2360.785,2359.128,2359.885
2024-05-28 11:05,2359.868,2360.425,2359.125,2359.605
2024-05-28 11:10,2359.615,2362.105,2359.455,2361.225
2024-05-28 11:15,2361.235,2361.365,2359.315,2359.365
2024-05-28 11:20,2359.315,2359.765,2358.135,2359.425
2024-05-28 11:25,2359.405,2359.605,2356.975,2357.355
2024-05-28 11:30,2357.425,2358.635,2356.975,2358.535
2024-05-28 11:35,2358.505,2358.755,2357.188,2357.565
2024-05-28 11:40,2357.518,2357.895,2355.685,2356.308
2024-05-28 11:45,2356.308,2356.525,2355.115,2356.085
2024-05-28 11:50,2356.115,2357.668,2355.115,2357.495
2024-05-28 11:55,2357.505,2358.005,2356.465,2356.568
2024-05-28 12:00,2356.508,2356.818,2353.745,2354.545
2024-05-28 12:05,2354.595,2356.235,2354.035,2355.095
2024-05-28 12:10,2355.045,2356.185,2353.768,2353.768
2024-05-28 12:15,2353.765,2355.015,2353.058,2354.175
2024-05-28 12:20,2354.124,2355.485,2353.705,2354.615
2024-05-28 12:25,2354.578,2355.975,2353.995,2355.755
2024-05-28 12:30,2355.655,2356.475,2355.445,2356.085
2024-05-28 12:35,2356.275,2359.925,2356.145,2359.595
2024-05-28 12:40,2359.625,2359.625,2357.715,2358.865
2024-05-28 12:45,2358.915,2358.915,2356.625,2356.695
2024-05-28 12:50,2356.654,2357.395,2356.435,2357.205
2024-05-28 12:55,2357.135,2357.928,2356.655,2356.798
2024-05-28 13:00,2356.725,2357.565,2356.485,2357.315
2024-05-28 13:05,2357.355,2357.375,2355.918,2356.255
2024-05-28 13:10,2356.255,2356.348,2355.135,2355.605
2024-05-28 13:15,2355.695,2356.285,2355.555,2355.725
2024-05-28 13:20,2355.725,2355.725,2354.075,2354.495
2024-05-28 13:25,2354.455,2354.635,2353.475,2353.875
2024-05-28 13:30,2353.895,2354.005,2352.955,2353.405
2024-05-28 13:35,2353.405,2353.718,2352.685,2352.965
2024-05-28 13:40,2352.928,2354.565,2352.925,2354.335
2024-05-28 13:45,2354.355,2355.198,2353.908,2355.145
2024-05-28 13:50,2355.115,2356.405,2355.115,2356.265
2024-05-28 13:55,2356.245,2357.688,2356.185,2356.988
2024-05-28 14:00,2356.975,2358.028,2356.865,2357.245
2024-05-28 14:05,2357.375,2357.835,2356.635,2356.935
2024-05-28 14:10,2356.935,2356.935,2355.665,2356.065
2024-05-28 14:15,2356.025,2357.125,2355.855,2357.035
2024-05-28 14:20,2357.215,2357.968,2356.575,2357.828
2024-05-28 14:25,2357.815,2358.155,2357.515,2357.665
2024-05-28 14:30,2357.715,2358.898,2357.548,2358.795
2024-05-28 14:35,2358.775,2358.948,2358.265,2358.778
2024-05-28 14:40,2358.758,2359.815,2358.618,2359.498
2024-05-28 14:45,2359.495,2360.078,2358.218,2358.425
2024-05-28 14:50,2358.425,2359.005,2358.338,2358.815
2024-05-28 14:55,2358.815,2358.988,2357.998,2358.108
2024-05-28 15:00,2358.055,2358.578,2357.705,2358.458
2024-05-28 15:05,2358.458,2358.578,2357.908,2358.158
2024-05-28 15:10,2358.178,2358.278,2357.758,2358.218
2024-05-28 15:15,2358.218,2360.058,2358.205,2360.015
2024-05-28 15:20,2360.015,2360.458,2359.685,2359.895
2024-05-28 15:25,2359.835,2360.298,2359.498,2359.748
2024-05-28 15:30,2359.695,2359.918,2359.315,2359.608
2024-05-28 15:35,2359.588,2360.028,2359.398,2359.695
2024-05-28 15:40,2359.758,2359.795,2358.945,2358.995
2024-05-28 15:45,2358.978,2360.385,2358.765,2360.275
2024-05-28 15:50,2360.275,2360.825,2359.955,2360.578
2024-05-28 15:55,2360.588,2361.315,2360.458,2361.015
2024-05-28 17:00,2360.185,2362.105,2360.185,2360.775
2024-05-28 17:05,2360.775,2360.965,2359.718,2360.575
2024-05-28 17:10,2360.385,2361.245,2360.385,2361.245
2024-05-28 17:15,2361.105,2361.365,2359.755,2359.775
2024-05-28 17:20,2359.775,2360.435,2359.385,2359.925
2024-05-28 17:25,2359.925,2360.035,2358.745,2359.505
2024-05-28 17:30,2359.555,2359.555,2358.705,2358.845
2024-05-28 17:35,2358.845,2359.535,2358.845,2359.075
2024-05-28 17:40,2359.035,2359.115,2358.615,2358.665
2024-05-28 17:45,2358.625,2358.745,2358.055,2358.395
2024-05-28 17:50,2358.405,2358.505,2357.935,2358.365
2024-05-28 17:55,2358.335,2359.165,2358.135,2359.055
2024-05-28 18:00,2359.055,2359.075,2357.965,2358.455
2024-05-28 18:05,2358.445,2358.775,2358.125,2358.275
2024-05-28 18:10,2358.285,2359.165,2358.175,2359.075
2024-05-28 18:15,2359.075,2359.075,2358.595,2358.828
2024-05-28 18:20,2358.895,2359.185,2358.655,2358.895
2024-05-28 18:25,2358.935,2359.418,2358.935,2359.288
2024-05-28 18:30,2359.258,2360.458,2359.108,2359.918
2024-05-28 18:35,2359.918,2360.765,2359.405,2359.855
2024-05-28 18:40,2359.815,2360.475,2359.365,2359.445
2024-05-28 18:45,2359.525,2360.305,2359.205,2359.558
2024-05-28 18:50,2359.558,2359.558,2358.568,2359.005
2024-05-28 18:55,2359.055,2359.915,2358.885,2359.685
2024-05-28 19:00,2359.495,2360.695,2359.255,2359.978
2024-05-28 19:05,2359.938,2360.915,2359.918,2360.308
2024-05-28 19:10,2360.328,2360.775,2360.145,2360.225
2024-05-28 19:15,2360.238,2360.668,2360.108,2360.528
2024-05-28 19:20,2360.495,2360.548,2359.215,2359.255
2024-05-28 19:25,2359.308,2359.328,2358.734,2358.878
2024-05-28 19:30,2358.835,2359.498,2358.348,2358.348
2024-05-28 19:35,2358.345,2358.368,2357.835,2358.028
2024-05-28 19:40,2358.028,2358.658,2357.475,2357.475
2024-05-28 19:45,2357.485,2358.395,2357.375,2358.215
2024-05-28 19:50,2358.325,2358.505,2357.575,2357.925
2024-05-28 19:55,2357.895,2357.935,2357.215,2357.715
2024-05-28 20:00,2357.715,2358.935,2356.235,2357.675
2024-05-28 20:05,2357.675,2359.095,2356.865,2358.065
2024-05-28 20:10,2358.145,2358.145,2356.975,2357.475
2024-05-28 20:15,2357.515,2358.155,2356.815,2357.168
2024-05-28 20:20,2357.108,2358.488,2356.545,2357.908
2024-05-28 20:25,2357.905,2358.635,2357.485,2357.868
2024-05-28 20:30,2357.868,2359.355,2357.308,2357.938
2024-05-28 20:35,2357.925,2358.115,2356.848,2357.388
2024-05-28 20:40,2357.385,2357.808,2355.568,2356.118
2024-05-28 20:45,2356.015,2356.925,2355.788,2356.198
2024-05-28 20:50,2356.218,2357.265,2356.025,2356.235
2024-05-28 20:55,2356.195,2356.935,2355.815,2356.348
2024-05-28 21:00,2356.335,2356.695,2355.988,2356.318
2024-05-28 21:05,2356.305,2357.288,2355.955,2357.118
2024-05-28 21:10,2357.098,2358.515,2356.925,2358.385
2024-05-28 21:15,2358.415,2358.895,2357.305,2358.405
2024-05-28 21:20,2358.395,2359.465,2358.335,2359.035
2024-05-28 21:25,2359.115,2359.885,2358.475,2359.675
2024-05-28 21:30,2359.675,2360.748,2358.855,2360.458
2024-05-28 21:35,2360.458,2360.705,2358.235,2358.355
2024-05-28 21:40,2358.325,2358.725,2357.845,2358.425
2024-05-28 21:45,2358.425,2358.525,2356.935,2357.225
2024-05-28 21:50,2357.195,2357.315,2355.045,2355.305
2024-05-28 21:55,2355.495,2356.055,2354.288,2355.515
2024-05-28 22:00,2355.515,2357.105,2355.465,2356.505
2024-05-28 22:05,2356.505,2357.828,2356.095,2357.588
2024-05-28 22:10,2357.588,2358.225,2355.934,2356.865
2024-05-28 22:15,2356.865,2357.475,2355.195,2356.215
2024-05-28 22:20,2356.235,2357.285,2355.955,2356.065
2024-05-28 22:25,2356.058,2356.998,2356.015,2356.388
2024-05-28 22:30,2356.388,2357.018,2355.615,2356.728
2024-05-28 22:35,2356.725,2356.908,2356.405,2356.715
2024-05-28 22:40,2356.715,2356.988,2356.538,2356.905
2024-05-28 22:45,2356.905,2357.368,2356.668,2356.705
2024-05-28 22:50,2356.658,2357.815,2356.578,2357.695
2024-05-28 22:55,2357.688,2359.025,2357.605,2358.045
2024-05-28 23:00,2358.075,2358.085,2357.268,2357.378
2024-05-28 23:05,2357.375,2357.865,2356.728,2357.785
2024-05-28 23:10,2357.785,2358.355,2357.655,2358.115
2024-05-28 23:15,2358.115,2358.708,2358.025,2358.068
2024-05-28 23:20,2358.065,2358.785,2357.938,2358.625
2024-05-28 23:25,2358.695,2358.785,2358.095,2358.355
2024-05-28 23:30,2358.355,2358.575,2357.025,2357.115
2024-05-28 23:35,2357.115,2357.988,2357.095,2357.935
2024-05-28 23:40,2357.945,2358.108,2357.198,2357.295
2024-05-28 23:45,2357.345,2357.835,2357.345,2357.405
2024-05-28 23:50,2357.408,2358.925,2357.238,2358.565
