Date,Open,High,Low,Close,Volume
2023-02-16 19:00:00,1834.255,1834.255,1830.635,1832.495,385
2023-02-16 20:00:00,1832.485,1833.475,1828.737,1828.865,349
2023-02-16 21:00:00,1828.845,1830.545,1825.875,1829.418,353
2023-02-16 22:00:00,1829.335,1829.335,1827.545,1828.145,342
2023-02-16 23:00:00,1828.125,1828.435,1823.715,1826.665,323
2023-02-17 00:00:00,1826.665,1827.555,1825.985,1827.435,338
2023-02-17 01:00:00,1827.425,1827.555,1823.095,1824.235,361
2023-02-17 02:00:00,1824.225,1827.185,1821.735,1823.975,387
2023-02-17 03:00:00,1823.968,1823.968,1818.805,1822.285,337
2023-02-17 04:00:00,1822.255,1828.075,1819.277,1825.795,323
2023-02-17 05:00:00,1825.755,1825.935,1822.377,1823.415,323
2023-02-17 06:00:00,1823.425,1825.235,1821.755,1824.565,314
2023-02-17 07:00:00,1824.585,1828.765,1824.378,1826.578,311
2023-02-17 08:00:00,1826.578,1830.265,1825.595,1827.495,338
2023-02-17 09:00:00,1827.505,1828.565,1822.565,1826.405,327
2023-02-17 10:00:00,1826.415,1840.805,1826.395,1834.644,348
2023-02-17 11:00:00,1834.642,1840.625,1834.178,1839.505,315
2023-02-17 12:00:00,1839.495,1842.705,1839.285,1840.745,325
2023-02-17 13:00:00,1840.765,1843.265,1840.105,1842.018,316
2023-02-17 14:00:00,1842.018,1843.435,1841.815,1842.635,342
2023-02-17 15:00:00,1842.645,1843.505,1840.885,1841.685,313
2023-02-17 16:00:00,1841.675,1842.835,1841.255,1841.898,372
2023-02-20 00:00:00,1842.585,1844.745,1841.045,1844.365,313
2023-02-20 01:00:00,1844.338,1845.498,1843.015,1843.905,343
2023-02-20 02:00:00,1843.865,1846.215,1842.628,1845.955,392
2023-02-20 03:00:00,1845.955,1847.405,1840.995,1843.585,341
2023-02-20 04:00:00,1843.575,1845.665,1843.078,1843.708,328
2023-02-20 05:00:00,1843.674,1844.698,1842.765,1843.345,365
2023-02-20 06:00:00,1843.365,1845.865,1843.175,1844.725,375
2023-02-20 07:00:00,1844.788,1844.905,1842.695,1842.805,335
2023-02-20 08:00:00,1842.815,1846.725,1842.535,1846.258,348
2023-02-20 09:00:00,1846.268,1846.945,1844.388,1846.335,336
2023-02-20 10:00:00,1846.325,1846.495,1842.225,1843.104,363
2023-02-20 11:00:00,1843.104,1843.955,1842.448,1842.648,345
2023-02-20 12:00:00,1842.648,1842.868,1840.655,1840.755,364
2023-02-20 13:00:00,1840.755,1841.505,1840.344,1840.675,366
2023-02-20 14:00:00,1840.675,1841.194,1840.665,1840.965,645
2023-02-20 18:00:00,1841.304,1842.725,1841.254,1841.675,573
2023-02-20 19:00:00,1841.655,1843.725,1840.375,1841.545,368
2023-02-20 20:00:00,1841.565,1842.925,1839.895,1842.168,337
2023-02-20 21:00:00,1842.178,1843.335,1840.824,1841.325,346
2023-02-20 22:00:00,1841.345,1841.925,1837.015,1838.385,364
2023-02-20 23:00:00,1838.365,1839.118,1837.075,1839.025,327
2023-02-21 00:00:00,1839.025,1839.695,1837.015,1839.685,348
2023-02-21 01:00:00,1839.685,1839.685,1837.545,1838.655,367
2023-02-21 02:00:00,1838.655,1838.658,1833.475,1834.675,403
2023-02-21 03:00:00,1834.645,1835.785,1830.995,1834.655,346
2023-02-21 04:00:00,1834.645,1836.645,1832.405,1835.375,354
2023-02-21 05:00:00,1835.368,1836.225,1832.105,1833.165,340
2023-02-21 06:00:00,1833.165,1835.245,1832.375,1833.765,346
2023-02-21 07:00:00,1833.775,1834.215,1830.095,1833.125,358
2023-02-21 08:00:00,1833.115,1836.985,1832.605,1836.574,326
2023-02-21 09:00:00,1836.564,1843.738,1833.915,1834.914,391
2023-02-21 10:00:00,1834.914,1842.158,1834.124,1838.645,420
2023-02-21 11:00:00,1838.658,1839.385,1832.694,1832.925,329
2023-02-21 12:00:00,1832.915,1837.108,1832.065,1836.615,330
2023-02-21 13:00:00,1836.565,1837.375,1831.625,1833.215,343
2023-02-21 14:00:00,1833.205,1834.298,1831.915,1833.948,348
2023-02-21 15:00:00,1833.948,1836.338,1833.844,1834.595,336
2023-02-21 16:00:00,1834.605,1835.424,1834.155,1834.675,368
2023-02-21 18:00:00,1834.424,1835.995,1834.204,1835.435,792
2023-02-21 19:00:00,1835.425,1836.968,1834.845,1836.828,397
2023-02-21 20:00:00,1836.828,1838.335,1834.948,1836.215,322
2023-02-21 21:00:00,1836.205,1837.505,1835.195,1835.865,338
2023-02-21 22:00:00,1835.875,1837.055,1834.985,1836.115,333
2023-02-21 23:00:00,1836.115,1836.795,1835.168,1836.425,327
2023-02-22 00:00:00,1836.435,1837.165,1834.458,1836.905,340
2023-02-22 01:00:00,1836.955,1837.005,1834.998,1835.315,323
2023-02-22 02:00:00,1835.265,1839.814,1834.845,1839.734,394
2023-02-22 03:00:00,1839.734,1841.065,1832.778,1834.685,354
2023-02-22 04:00:00,1834.655,1836.155,1832.805,1833.865,346
2023-02-22 05:00:00,1833.855,1834.615,1832.025,1833.335,335
2023-02-22 06:00:00,1833.335,1839.548,1833.125,1838.785,321
2023-02-22 07:00:00,1838.805,1845.905,1838.094,1841.475,323
2023-02-22 08:00:00,1841.495,1841.775,1834.938,1838.525,338
2023-02-22 09:00:00,1838.535,1838.995,1834.315,1835.745,313
2023-02-22 10:00:00,1835.765,1838.198,1831.235,1835.898,344
2023-02-22 11:00:00,1835.895,1837.015,1832.475,1833.025,333
2023-02-22 12:00:00,1833.015,1834.325,1830.555,1833.075,384
2023-02-22 13:00:00,1833.085,1834.175,1829.308,1830.458,312
2023-02-22 14:00:00,1830.458,1833.648,1824.585,1824.835,550
2023-02-22 15:00:00,1824.875,1827.305,1823.425,1824.655,367
2023-02-22 16:00:00,1824.635,1826.405,1824.435,1824.435,363
2023-02-22 18:00:00,1825.154,1826.165,1824.704,1825.055,638
2023-02-22 19:00:00,1825.035,1825.645,1823.045,1824.435,422
2023-02-22 20:00:00,1824.465,1828.715,1824.415,1827.615,329
2023-02-22 21:00:00,1827.615,1829.795,1826.235,1829.585,331
2023-02-22 22:00:00,1829.575,1830.355,1826.858,1827.805,329
2023-02-22 23:00:00,1827.785,1829.785,1827.435,1829.785,348
2023-02-23 00:00:00,1829.765,1829.765,1827.495,1828.748,333
2023-02-23 01:00:00,1828.748,1833.685,1828.424,1831.995,371
2023-02-23 02:00:00,1831.948,1833.645,1828.655,1829.695,380
2023-02-23 03:00:00,1829.685,1829.695,1826.428,1826.555,278
2023-02-23 04:00:00,1826.598,1827.345,1825.538,1826.165,359
2023-02-23 05:00:00,1826.155,1827.174,1824.285,1826.378,354
2023-02-23 06:00:00,1826.334,1827.925,1823.898,1826.415,338
2023-02-23 07:00:00,1826.385,1828.385,1824.725,1826.748,344
2023-02-23 08:00:00,1826.748,1827.395,1817.395,1825.378,344
2023-02-23 09:00:00,1825.358,1830.025,1822.664,1828.055,352
2023-02-23 10:00:00,1828.035,1828.255,1820.124,1823.404,349
2023-02-23 11:00:00,1823.394,1823.394,1818.375,1819.875,387
2023-02-23 12:00:00,1819.905,1822.205,1818.885,1821.155,362
2023-02-23 13:00:00,1821.135,1823.625,1819.065,1822.575,313
2023-02-23 14:00:00,1822.575,1824.018,1822.455,1822.848,324
2023-02-23 15:00:00,1822.845,1823.998,1822.548,1823.348,347
2023-02-23 16:00:00,1823.348,1823.448,1821.585,1821.585,357
2023-02-23 18:00:00,1821.444,1823.415,1821.444,1823.115,1201
2023-02-23 19:00:00,1823.115,1826.525,1822.915,1826.325,330
2023-02-23 20:00:00,1826.335,1827.085,1824.045,1825.975,363
2023-02-23 21:00:00,1825.965,1827.715,1824.285,1824.825,360
2023-02-23 22:00:00,1824.825,1827.515,1824.765,1825.645,370
2023-02-23 23:00:00,1825.645,1826.345,1824.698,1825.425,350
2023-02-24 00:00:00,1825.455,1825.625,1823.945,1824.525,324
2023-02-24 01:00:00,1824.545,1825.715,1823.215,1823.945,317
2023-02-24 02:00:00,1824.034,1826.235,1821.655,1821.995,406
2023-02-24 03:00:00,1821.995,1825.495,1819.635,1822.785,334
2023-02-24 04:00:00,1822.765,1825.365,1821.478,1821.525,351
2023-02-24 05:00:00,1821.505,1823.938,1820.965,1822.185,344
2023-02-24 06:00:00,1822.165,1822.955,1817.295,1819.038,351
2023-02-24 07:00:00,1819.038,1819.048,1815.185,1817.005,354
2023-02-24 08:00:00,1817.035,1818.125,1811.498,1815.478,376
2023-02-24 09:00:00,1815.435,1815.758,1808.875,1812.764,389
2023-02-24 10:00:00,1812.764,1815.105,1809.525,1810.518,504
2023-02-24 11:00:00,1810.528,1814.058,1809.445,1812.195,416
2023-02-24 12:00:00,1812.215,1812.508,1809.255,1809.815,352
2023-02-24 13:00:00,1809.835,1811.105,1808.865,1809.805,329
2023-02-24 14:00:00,1809.825,1811.365,1809.615,1810.895,334
2023-02-24 15:00:00,1810.865,1813.298,1810.475,1810.835,339
2023-02-24 16:00:00,1810.805,1811.715,1810.384,1810.665,327
2023-02-27 00:00:00,1809.135,1809.525,1807.335,1808.675,339
2023-02-27 01:00:00,1808.655,1811.575,1807.598,1807.888,329
2023-02-27 02:00:00,1807.888,1812.215,1807.065,1810.545,395
2023-02-27 03:00:00,1810.525,1813.615,1810.015,1810.015,360
2023-02-27 04:00:00,1810.005,1811.005,1808.305,1808.345,344
2023-02-27 05:00:00,1808.335,1811.345,1808.215,1810.515,343
2023-02-27 06:00:00,1810.485,1812.364,1810.165,1811.328,330
2023-02-27 07:00:00,1811.358,1813.235,1810.025,1811.345,343
2023-02-27 08:00:00,1811.335,1816.245,1810.085,1815.115,345
2023-02-27 09:00:00,1815.115,1818.745,1814.254,1817.748,324
2023-02-27 10:00:00,1817.744,1820.005,1813.705,1815.258,380
2023-02-27 11:00:00,1815.258,1817.035,1812.495,1816.855,315
2023-02-27 12:00:00,1816.865,1818.885,1816.348,1818.605,318
2023-02-27 13:00:00,1818.605,1820.055,1816.595,1818.725,324
2023-02-27 14:00:00,1818.745,1819.975,1816.905,1817.305,339
2023-02-27 15:00:00,1817.275,1817.975,1815.915,1817.175,327
2023-02-27 16:00:00,1817.145,1817.475,1816.315,1816.898,355
2023-02-27 18:00:00,1816.634,1817.655,1816.204,1817.105,994
2023-02-27 19:00:00,1817.105,1818.085,1815.995,1816.368,316
2023-02-27 20:00:00,1816.444,1818.048,1815.255,1817.195,330
2023-02-27 21:00:00,1817.215,1819.278,1816.425,1817.688,320
2023-02-27 22:00:00,1817.688,1817.758,1814.645,1814.825,327
2023-02-27 23:00:00,1814.805,1815.435,1813.715,1814.385,317
2023-02-28 00:00:00,1814.368,1814.525,1812.064,1813.305,335
2023-02-28 01:00:00,1813.305,1816.885,1812.595,1815.645,359
2023-02-28 02:00:00,1815.635,1815.714,1810.035,1810.355,374
2023-02-28 03:00:00,1810.425,1812.515,1804.594,1810.565,337
2023-02-28 04:00:00,1810.575,1812.965,1809.414,1810.235,315
2023-02-28 05:00:00,1810.255,1811.695,1807.935,1808.905,313
2023-02-28 06:00:00,1808.915,1810.705,1807.745,1808.975,333
2023-02-28 07:00:00,1808.965,1809.715,1807.715,1809.195,351
2023-02-28 08:00:00,1809.258,1814.125,1807.108,1813.804,323
2023-02-28 09:00:00,1813.808,1818.865,1812.905,1818.595,406
2023-02-28 10:00:00,1818.608,1826.645,1818.608,1823.975,414
2023-02-28 11:00:00,1823.978,1828.358,1823.905,1826.518,373
2023-02-28 12:00:00,1826.518,1831.045,1826.255,1829.168,348
2023-02-28 13:00:00,1829.145,1830.695,1827.868,1827.974,341
2023-02-28 14:00:00,1827.978,1830.218,1827.848,1828.915,329
2023-02-28 15:00:00,1828.915,1829.255,1826.155,1826.355,338
2023-02-28 16:00:00,1826.375,1827.345,1825.316,1826.648,376
2023-02-28 18:00:00,1826.104,1827.218,1825.265,1825.395,612
2023-02-28 19:00:00,1825.374,1825.565,1822.938,1823.355,373
2023-02-28 20:00:00,1823.365,1829.425,1823.105,1829.005,328
2023-02-28 21:00:00,1829.045,1829.195,1827.305,1827.635,313
2023-02-28 22:00:00,1827.625,1831.148,1827.405,1830.895,332
2023-02-28 23:00:00,1830.895,1831.585,1829.845,1829.995,327
2023-03-01 00:00:00,1830.005,1832.585,1829.785,1830.965,316
2023-03-01 01:00:00,1830.975,1836.565,1830.885,1834.645,349
2023-03-01 02:00:00,1834.608,1835.905,1831.238,1835.445,378
2023-03-01 03:00:00,1835.435,1835.745,1832.375,1835.718,340
2023-03-01 04:00:00,1835.718,1837.865,1830.325,1831.645,328
2023-03-01 05:00:00,1831.618,1834.865,1830.715,1834.775,341
2023-03-01 06:00:00,1834.795,1838.368,1834.308,1835.148,304
2023-03-01 07:00:00,1835.218,1840.418,1834.425,1840.418,333
2023-03-01 08:00:00,1840.418,1841.515,1833.715,1837.155,357
2023-03-01 09:00:00,1837.145,1844.405,1836.758,1842.154,317
2023-03-01 10:00:00,1842.075,1844.408,1833.325,1841.965,437
2023-03-01 11:00:00,1841.965,1842.105,1836.935,1841.345,311
2023-03-01 12:00:00,1841.365,1841.565,1836.545,1837.075,350
2023-03-01 13:00:00,1837.095,1839.015,1836.365,1838.405,323
2023-03-01 14:00:00,1838.405,1838.895,1837.268,1838.175,328
2023-03-01 15:00:00,1838.185,1838.925,1836.958,1837.265,329
2023-03-01 16:00:00,1837.215,1837.618,1835.935,1835.935,286
2023-03-01 18:00:00,1836.308,1838.354,1836.194,1836.475,632
2023-03-01 19:00:00,1836.455,1838.195,1835.385,1835.558,333
2023-03-01 20:00:00,1835.558,1835.888,1830.945,1833.025,328
2023-03-01 21:00:00,1833.025,1835.915,1832.594,1834.415,350
2023-03-01 22:00:00,1834.405,1834.815,1832.625,1833.308,334
2023-03-01 23:00:00,1833.308,1834.735,1833.155,1834.305,324
2023-03-02 00:00:00,1834.315,1834.725,1832.108,1833.435,313
2023-03-02 01:00:00,1833.445,1833.655,1831.825,1832.095,354
2023-03-02 02:00:00,1832.055,1833.705,1830.105,1831.565,383
2023-03-02 03:00:00,1831.568,1834.625,1829.854,1833.825,320
2023-03-02 04:00:00,1833.815,1835.145,1830.925,1831.865,339
2023-03-02 05:00:00,1831.845,1832.565,1830.338,1831.445,330
2023-03-02 06:00:00,1831.455,1837.174,1831.254,1836.605,356
2023-03-02 07:00:00,1836.585,1837.505,1830.824,1832.405,335
2023-03-02 08:00:00,1832.415,1834.755,1829.965,1832.098,339
2023-03-02 09:00:00,1832.098,1838.128,1831.858,1836.464,393
2023-03-02 10:00:00,1836.464,1838.865,1833.975,1836.545,400
2023-03-02 11:00:00,1836.515,1838.544,1835.838,1835.965,319
2023-03-02 12:00:00,1835.975,1836.185,1832.185,1833.615,319
2023-03-02 13:00:00,1833.615,1837.088,1832.708,1835.728,289
2023-03-02 14:00:00,1835.754,1836.755,1834.995,1835.535,326
2023-03-02 15:00:00,1835.535,1838.015,1834.825,1835.968,335
2023-03-02 16:00:00,1835.968,1836.475,1835.285,1835.615,356
2023-03-02 18:00:00,1835.654,1838.075,1835.404,1837.765,588
2023-03-02 19:00:00,1837.755,1840.435,1837.675,1839.308,371
2023-03-02 20:00:00,1839.325,1841.435,1838.025,1838.685,336
2023-03-02 21:00:00,1838.645,1841.035,1838.255,1838.545,358
2023-03-02 22:00:00,1838.515,1839.955,1837.984,1838.725,333
2023-03-02 23:00:00,1838.725,1839.345,1837.985,1838.345,360
2023-03-03 00:00:00,1838.345,1839.875,1837.765,1838.898,353
2023-03-03 01:00:00,1838.898,1844.325,1838.818,1843.164,322
2023-03-03 02:00:00,1843.164,1844.625,1841.864,1842.645,401
2023-03-03 03:00:00,1842.665,1845.645,1842.655,1844.144,321
2023-03-03 04:00:00,1844.114,1847.295,1844.058,1845.735,341
2023-03-03 05:00:00,1845.745,1847.668,1845.105,1846.768,327
2023-03-03 06:00:00,1846.768,1849.135,1846.178,1848.345,347
2023-03-03 07:00:00,1848.345,1848.565,1844.425,1845.685,350
2023-03-03 08:00:00,1845.685,1847.845,1844.685,1846.875,345
2023-03-03 09:00:00,1846.868,1848.105,1841.875,1843.564,308
2023-03-03 10:00:00,1843.564,1845.268,1838.915,1844.444,402
2023-03-03 11:00:00,1844.484,1848.195,1843.678,1847.715,403
2023-03-03 12:00:00,1847.705,1848.075,1845.614,1847.285,339
2023-03-03 13:00:00,1847.255,1850.025,1846.505,1849.975,328
2023-03-03 14:00:00,1849.985,1853.575,1848.905,1853.158,326
2023-03-03 15:00:00,1853.164,1856.208,1852.575,1855.065,332
2023-03-03 16:00:00,1855.065,1856.768,1853.565,1855.798,381
2023-03-06 00:00:00,1853.905,1855.335,1853.348,1854.155,344
2023-03-06 01:00:00,1854.145,1855.355,1852.915,1853.358,365
2023-03-06 02:00:00,1853.358,1858.168,1852.675,1856.155,386
2023-03-06 03:00:00,1856.125,1857.095,1852.334,1853.325,326
2023-03-06 04:00:00,1853.305,1854.868,1850.505,1851.345,322
2023-03-06 05:00:00,1851.355,1852.955,1849.808,1850.014,350
2023-03-06 06:00:00,1849.964,1850.855,1847.125,1848.445,332
2023-03-06 07:00:00,1848.445,1852.395,1848.035,1852.165,313
2023-03-06 08:00:00,1852.175,1853.205,1850.125,1851.394,331
2023-03-06 09:00:00,1851.394,1853.718,1850.398,1851.684,329
2023-03-06 10:00:00,1851.674,1853.855,1849.175,1850.945,419
2023-03-06 11:00:00,1850.925,1852.365,1849.164,1851.525,338
2023-03-06 12:00:00,1851.525,1852.658,1848.315,1850.258,346
2023-03-06 13:00:00,1850.255,1850.258,1846.365,1846.985,341
2023-03-06 14:00:00,1846.975,1847.055,1845.015,1846.035,339
2023-03-06 15:00:00,1846.035,1847.235,1845.575,1846.495,383
2023-03-06 16:00:00,1846.475,1846.934,1845.975,1846.015,337
2023-03-06 18:00:00,1846.248,1846.985,1845.698,1846.255,914
2023-03-06 19:00:00,1846.225,1846.225,1844.045,1845.815,367
2023-03-06 20:00:00,1845.825,1848.375,1844.805,1847.745,317
2023-03-06 21:00:00,1847.798,1850.395,1847.145,1849.045,315
2023-03-06 22:00:00,1849.065,1849.095,1846.485,1847.505,350
2023-03-06 23:00:00,1847.485,1848.715,1846.985,1847.218,340
2023-03-07 00:00:00,1847.175,1849.375,1846.895,1847.395,339
2023-03-07 01:00:00,1847.385,1848.385,1846.735,1846.735,341
2023-03-07 02:00:00,1846.695,1851.555,1845.275,1848.385,364
2023-03-07 03:00:00,1848.365,1849.545,1845.785,1846.245,336
2023-03-07 04:00:00,1846.235,1846.865,1843.278,1843.638,327
2023-03-07 05:00:00,1843.618,1844.215,1842.645,1842.895,337
2023-03-07 06:00:00,1842.915,1843.885,1840.855,1841.875,320
2023-03-07 07:00:00,1841.865,1841.865,1838.765,1839.505,337
2023-03-07 08:00:00,1839.505,1840.115,1833.325,1835.385,352
2023-03-07 09:00:00,1835.375,1835.435,1829.815,1831.555,332
2023-03-07 10:00:00,1831.535,1831.665,1815.555,1817.905,356
2023-03-07 11:00:00,1817.705,1821.005,1816.704,1819.905,334
2023-03-07 12:00:00,1819.905,1823.038,1816.815,1816.955,338
2023-03-07 13:00:00,1816.955,1818.015,1812.775,1814.395,317
2023-03-07 14:00:00,1814.405,1815.615,1812.655,1813.835,330
2023-03-07 15:00:00,1813.855,1815.915,1813.715,1813.895,314
2023-03-07 16:00:00,1813.915,1814.855,1812.795,1812.795,326
2023-03-07 18:00:00,1812.968,1814.315,1812.938,1813.865,679
2023-03-07 19:00:00,1813.855,1814.045,1812.215,1813.255,346
2023-03-07 20:00:00,1813.255,1814.035,1811.255,1812.155,342
2023-03-07 21:00:00,1812.138,1812.885,1810.535,1810.935,338
2023-03-07 22:00:00,1810.905,1811.475,1809.248,1809.688,335
2023-03-07 23:00:00,1809.688,1811.635,1809.688,1811.445,311
2023-03-08 00:00:00,1811.425,1812.915,1810.375,1812.015,366
2023-03-08 01:00:00,1812.025,1813.935,1811.415,1813.855,360
2023-03-08 02:00:00,1813.845,1814.925,1812.805,1814.135,330
2023-03-08 03:00:00,1814.125,1815.108,1813.125,1813.235,312
2023-03-08 04:00:00,1813.215,1815.085,1812.768,1813.625,336
2023-03-08 05:00:00,1813.615,1814.785,1812.265,1814.005,342
2023-03-08 06:00:00,1814.025,1816.555,1813.798,1814.955,315
2023-03-08 07:00:00,1814.965,1815.838,1813.295,1815.105,332
2023-03-08 08:00:00,1815.085,1815.145,1812.065,1813.575,337
2023-03-08 09:00:00,1813.575,1821.465,1812.875,1820.274,329
2023-03-08 10:00:00,1820.264,1824.185,1815.895,1820.555,412
2023-03-08 11:00:00,1820.588,1821.765,1817.254,1817.565,319
2023-03-08 12:00:00,1817.588,1818.148,1815.105,1815.498,327
2023-03-08 13:00:00,1815.498,1816.018,1813.235,1814.475,343
2023-03-08 14:00:00,1814.465,1816.275,1814.278,1816.195,334
2023-03-08 15:00:00,1816.215,1816.285,1812.795,1813.305,318
2023-03-08 16:00:00,1813.285,1814.495,1813.055,1813.305,381
2023-03-08 18:00:00,1812.808,1815.275,1812.768,1815.175,791
2023-03-08 19:00:00,1815.195,1816.345,1814.705,1815.725,380
2023-03-08 20:00:00,1815.735,1816.338,1812.058,1812.178,342
2023-03-08 21:00:00,1812.134,1813.955,1811.805,1813.005,330
2023-03-08 22:00:00,1813.005,1813.855,1812.575,1813.598,354
2023-03-08 23:00:00,1813.598,1814.495,1812.555,1814.205,328
2023-03-09 00:00:00,1814.235,1816.005,1813.735,1814.875,335
2023-03-09 01:00:00,1814.875,1815.545,1812.914,1813.295,331
2023-03-09 02:00:00,1813.245,1815.465,1812.635,1814.648,380
2023-03-09 03:00:00,1814.668,1818.965,1813.595,1817.065,337
2023-03-09 04:00:00,1817.055,1819.045,1816.115,1816.955,334
2023-03-09 05:00:00,1816.965,1818.235,1816.585,1817.985,353
2023-03-09 06:00:00,1818.025,1820.275,1817.805,1818.605,360
2023-03-09 07:00:00,1818.585,1819.395,1817.088,1817.805,316
2023-03-09 08:00:00,1817.795,1823.828,1815.375,1822.265,314
2023-03-09 09:00:00,1825.055,1831.675,1823.865,1830.528,328
2023-03-09 10:00:00,1831.305,1835.565,1828.085,1828.595,356
2023-03-09 11:00:00,1828.605,1830.235,1825.725,1825.905,307
2023-03-09 12:00:00,1825.885,1829.415,1825.445,1829.235,351
2023-03-09 13:00:00,1829.235,1834.898,1828.145,1834.898,365
2023-03-09 14:00:00,1834.898,1834.898,1830.315,1830.495,328
2023-03-09 15:00:00,1830.495,1831.575,1828.935,1830.485,328
2023-03-09 16:00:00,1830.505,1832.135,1830.385,1830.815,367
2023-03-09 18:00:00,1830.434,1832.215,1830.434,1831.415,708
2023-03-09 19:00:00,1831.428,1834.765,1831.198,1833.908,367
2023-03-09 20:00:00,1833.925,1834.018,1830.035,1830.918,350
2023-03-09 21:00:00,1830.928,1833.165,1827.974,1829.395,313
2023-03-09 22:00:00,1829.375,1830.015,1828.074,1829.085,331
2023-03-09 23:00:00,1829.085,1830.155,1827.675,1829.695,328
2023-03-10 00:00:00,1829.675,1831.245,1828.435,1830.858,325
2023-03-10 01:00:00,1830.845,1832.745,1830.115,1830.615,332
2023-03-10 02:00:00,1830.565,1834.575,1830.545,1833.405,385
2023-03-10 03:00:00,1833.415,1837.245,1832.235,1835.055,321
2023-03-10 04:00:00,1835.055,1836.758,1831.458,1831.458,323
2023-03-10 05:00:00,1831.458,1834.985,1830.778,1832.665,345
2023-03-10 06:00:00,1832.655,1836.838,1832.088,1834.865,342
2023-03-10 07:00:00,1834.885,1837.208,1833.654,1836.555,336
2023-03-10 08:00:00,1836.545,1844.878,1831.384,1842.385,355
2023-03-10 09:00:00,1842.375,1860.225,1839.885,1858.274,332
2023-03-10 10:00:00,1858.278,1867.348,1857.548,1862.975,403
2023-03-10 11:00:00,1862.985,1863.915,1854.005,1855.215,327
2023-03-10 12:00:00,1855.225,1865.005,1854.855,1864.098,344
2023-03-10 13:00:00,1864.104,1865.325,1860.748,1862.748,344
2023-03-10 14:00:00,1862.775,1864.865,1860.855,1863.748,334
2023-03-10 15:00:00,1863.748,1869.948,1863.465,1869.698,320
2023-03-10 16:00:00,1869.798,1870.065,1866.135,1867.448,362
2023-03-13 00:00:00,1881.315,1881.775,1877.018,1877.795,344
2023-03-13 01:00:00,1877.824,1882.165,1873.214,1873.385,338
2023-03-13 02:00:00,1873.324,1878.004,1871.328,1876.145,407
2023-03-13 03:00:00,1876.145,1886.065,1875.375,1885.405,332
2023-03-13 04:00:00,1885.415,1893.698,1884.115,1885.875,352
2023-03-13 05:00:00,1885.855,1888.345,1881.265,1884.125,324
2023-03-13 06:00:00,1884.135,1891.718,1880.815,1889.505,323
2023-03-13 07:00:00,1889.515,1902.695,1887.175,1899.305,339
2023-03-13 08:00:00,1899.315,1909.658,1893.465,1896.645,351
2023-03-13 09:00:00,1896.605,1912.805,1896.295,1910.548,350
2023-03-13 10:00:00,1910.504,1912.995,1902.924,1904.678,314
2023-03-13 11:00:00,1904.674,1909.615,1903.275,1909.005,333
2023-03-13 12:00:00,1909.035,1912.408,1908.435,1909.628,413
2023-03-13 13:00:00,1909.655,1913.098,1907.885,1911.645,329
2023-03-13 14:00:00,1911.485,1914.475,1907.875,1913.188,325
2023-03-13 15:00:00,1913.158,1913.908,1911.635,1912.705,404
2023-03-13 17:00:00,1913.514,1913.884,1909.724,1909.934,741
2023-03-13 18:00:00,1909.924,1912.355,1909.758,1912.005,516
2023-03-13 19:00:00,1912.005,1913.984,1910.045,1912.295,338
2023-03-13 20:00:00,1912.275,1912.695,1905.188,1906.035,335
2023-03-13 21:00:00,1905.975,1907.808,1903.925,1904.315,348
2023-03-13 22:00:00,1904.335,1906.915,1902.505,1902.845,362
2023-03-13 23:00:00,1902.835,1904.175,1901.515,1904.105,374
2023-03-14 00:00:00,1904.105,1904.355,1901.395,1903.915,386
2023-03-14 01:00:00,1903.945,1913.445,1903.695,1909.515,328
2023-03-14 02:00:00,1909.488,1913.005,1908.705,1912.555,406
2023-03-14 03:00:00,1912.525,1913.235,1900.655,1904.255,344
2023-03-14 04:00:00,1904.275,1904.805,1900.695,1901.084,327
2023-03-14 05:00:00,1901.064,1904.565,1900.785,1903.645,359
2023-03-14 06:00:00,1903.635,1904.695,1902.645,1904.105,324
2023-03-14 07:00:00,1904.125,1911.858,1898.908,1909.945,342
2023-03-14 08:00:00,1909.965,1910.725,1895.228,1902.255,353
2023-03-14 09:00:00,1902.295,1907.765,1900.035,1907.515,320
2023-03-14 10:00:00,1907.545,1908.705,1903.885,1904.055,328
2023-03-14 11:00:00,1904.065,1909.055,1902.105,1908.595,339
2023-03-14 12:00:00,1908.595,1910.048,1905.345,1906.685,320
2023-03-14 13:00:00,1906.685,1909.648,1906.085,1906.645,324
2023-03-14 14:00:00,1906.635,1907.745,1902.145,1902.375,312
2023-03-14 15:00:00,1902.395,1904.195,1902.395,1903.698,391
2023-03-14 17:00:00,1903.414,1904.825,1903.228,1904.034,616
2023-03-14 18:00:00,1904.098,1904.478,1902.815,1902.958,538
2023-03-14 19:00:00,1902.935,1903.128,1899.795,1901.608,350
2023-03-14 20:00:00,1901.608,1905.075,1901.378,1903.555,346
2023-03-14 21:00:00,1903.575,1905.508,1903.335,1904.475,313
2023-03-14 22:00:00,1904.455,1904.965,1902.265,1902.725,340
2023-03-14 23:00:00,1902.745,1903.385,1900.804,1901.715,351
2023-03-15 00:00:00,1901.745,1901.965,1899.035,1900.065,346
2023-03-15 01:00:00,1900.065,1902.305,1898.545,1900.315,348
2023-03-15 02:00:00,1900.305,1902.235,1896.155,1896.325,405
2023-03-15 03:00:00,1896.324,1896.675,1885.565,1887.435,346
2023-03-15 04:00:00,1887.435,1898.575,1886.525,1896.185,353
2023-03-15 05:00:00,1896.185,1909.705,1896.105,1908.495,331
